alpha,sigma,epsilon,friction,reward_gap,convergence_time,policy_variance,pareto_inefficiency
-0.8,0.2,0.0,1.0000000000000002,0.3633878752589226,1200.0,0.0488228015601635,0.6902521972854933
-0.8,0.2,0.25,1.2500000000000002,0.32754503885904945,1200.0,0.05199911817908287,0.5760074093937874
-0.8,0.2,0.5,1.5000000000000007,0.46768578539292016,1200.0,0.05025602504611015,0.7457790055622657
-0.8,0.2,0.75,1.7500000000000007,0.3749983544150988,1200.0,0.05037553980946541,0.5364383106430372
-0.8,0.2,1.0,2.0000000000000004,0.38436619689067203,1200.0,0.032471008598804474,0.6618638038635254
-0.8,0.4,0.0,2.0000000000000004,0.7475739533702532,1200.0,0.05566931143403053,1.1690819308161735
-0.8,0.4,0.25,2.5000000000000004,0.8050917004545529,1200.0,0.05098457634449005,1.287950378159682
-0.8,0.4,0.5,3.0000000000000013,0.7577147041757901,1200.0,0.05329025536775589,0.9497195214033127
-0.8,0.4,0.75,3.5000000000000013,0.9415746440490087,1200.0,0.04532000795006752,1.335633465150992
-0.8,0.4,1.0,4.000000000000001,0.9641008213162422,1200.0,0.04920083284378052,1.4266785899798076
-0.8,0.6,0.0,3.0000000000000004,0.9579061816136042,1200.0,0.05904768034815788,1.19201065103213
-0.8,0.6,0.25,3.750000000000001,1.131030455728372,1200.0,0.057655226439237595,1.6403847267230351
-0.8,0.6,0.5,4.500000000000001,1.0270783831675847,1200.0,0.05247415602207184,1.491377227505048
-0.8,0.6,0.75,5.250000000000002,1.2606137568751972,1200.0,0.04509865492582321,2.136194881796837
-0.8,0.6,1.0,6.000000000000001,1.0829055950045585,1200.0,0.04520229250192642,1.5855717579523723
-0.8,0.8,0.0,4.000000000000001,1.9306721458832423,1200.0,0.06920599937438965,2.759696576992671
-0.8,0.8,0.25,5.000000000000001,1.7393191188573838,1200.0,0.05607958510518074,2.706603047748407
-0.8,0.8,0.5,6.000000000000003,1.445735680560271,1200.0,0.059171855449676514,2.0666593670845033
-0.8,0.8,0.75,7.000000000000003,1.8278691942493122,1200.0,0.051833901554346085,2.907872921228409
-0.8,0.8,1.0,8.000000000000002,1.49869774132967,1200.0,0.045490942895412445,2.6726703296105065
-0.8,1.0,0.0,5.000000000000001,2.1353073368469873,1193.3333333333333,0.07046467810869217,3.3722971747318904
-0.8,1.0,0.25,6.250000000000002,1.964182256658872,1200.0,0.06496329605579376,3.051889169216156
